번호,급,지역,기관명,홈페이지,우편번호,설립,구분,주소,전화,FAX,위도,경도
661,초등학교,완도군,신지동초등학교,http://shinjidong.es.jne.kr,59147,공립,본교,"전라남도 완도군 신지면 신지로 815-1 , 신지동초등학교 (신지면,신지동초등학교)",061-552-7012,061-553-0220,34.32717924,126.8506169
660,초등학교,완도군,신지초등학교,http://shinji.es.jne.kr,59146,공립,본교,"전라남도 완도군 신지면 대곡48번길 37 , 신지초등학교",061-554-4011,061-552-5581,34.33793014,126.8297626
659,초등학교,완도군,약산초등학교,http://yagsan.es.jne.kr,59135,공립,본교,"전남 완도군 약산면 약산로 351-1 (약산면,약산초등학교)",061-553-8334,061-553-5799,34.39402969,126.8964679
658,초등학교,완도군,완도중앙초등학교,http://wdja.es.jne.kr,59109,공립,본교,"전라남도 완도군 완도읍 개포로135번길 37 (완도읍,완도중앙초교)",061-552-5034,061-554-6808,34.32193909,126.7401073
657,초등학교,완도군,완도초등학교,http://wando.es.jne.kr,59126,공립,본교,"전라남도 완도군 완도읍 중앙길 43 , 완도초등학교 (완도읍,완도초등학교)",061-552-2387,061-553-0290,34.31320517,126.7593423
656,초등학교,완도군,청산초등학교,http://cheongsan.es.jne.kr,59151,공립,본교,전라남도 완도군 청산면 청산로 1602-1 (청산면),061-552-1023,061-553-8906,34.1829045,126.8599055
655,초등학교,완도군,청산초등학교모도분교장,http://cheongsan.es.jne.kr,59152,공립,분교,"전라남도 완도군 청산면 대모도12번길 20-1 , 청산초등학교모도분교장 (청산면)",061-554-8105,061-552-8106,34.20093346,126.7538463
654,초등학교,완도군,청해초등학교,http://cheonghae.es.jne.kr,59104,공립,본교,"전라남도 완도군 완도읍 청해진로 1374 (완도읍,청해초교)",061-553-1150,061-553-6414,34.35941744,126.7278083
653,초등학교,완도군,화흥초등학교,http://hwaheung.es.jne.kr,59107,공립,본교,"전라남도 완도군 완도읍 청해진서로 824 (완도읍,화흥초교)",061-552-2972,061-554-8584,34.3255716,126.7011789
650,초등학교,장흥군,안양초등학교,http://jh-anyang.es.jne.kr,59338,공립,본교,"전라남도 장흥군 안양면 운정2길 14 , 안양초등학교 (안양면)",061-862-6477,061-862-6044,34.65187562,126.9731524
649,초등학교,장흥군,용산초등학교,http://jh-yongsan.es.jne.kr,59345,공립,본교,전라남도 장흥군 용산면 장흥대로 2445 (용산면),061-862-0673,061-862-0670,34.61350472,126.9140209
648,초등학교,장흥군,유치초등학교,http://yuchi.ms.jne.kr,59301,공립,본교,전라남도 장흥군 유치면 유치로 48 (유치면),061-863-1731,061-863-1734,34.80273435,126.8355488
647,초등학교,장흥군,장동초등학교,http://jh-jangdong.es.jne.kr,59307,공립,본교,"전라남도 장흥군 장동면 흥성로 1500 , 장동초등학교",061-862-4742,061-862-8635,34.74669785,126.9940416
646,초등학교,장흥군,장평초등학교,http://jangpyungcho.es.jne.kr,59306,공립,본교,전라남도 장흥군 장평면 등촌길 10 (장평면),061-862-3007,061-862-3173,34.77592945,126.9713513
645,초등학교,장흥군,장흥남초등학교,http://jangheungnam.es.jne.kr,59336,공립,본교,전라남도 장흥군 장흥읍 장흥대로 3298 (장흥읍),061-863-5107,061-863-9551,34.66575774,126.8898032
644,초등학교,장흥군,장흥서초등학교,http://jangheung-seo.es.jne.kr,59331,공립,본교,전라남도 장흥군 장흥읍 칠거리예양로 40,061-863-6601,061-863-6606,34.67482556,126.9017718
643,초등학교,장흥군,장흥초등학교,http://jangheung.es.jne.kr,59321,공립,본교,전라남도 장흥군 장흥읍 의향길 23 (장흥읍),061-862-6801,061-863-1352,34.68371806,126.9073835
642,초등학교,장흥군,회진초등학교,http://hoejin.es.jne.kr,59360,공립,본교,전라남도 장흥군 회진면 회진남구길 7 (회진면),061-867-5032,061-867-8494,34.47994113,126.9356861
609,초등학교,순천시,낙안초등학교,http://nagan.es.jne.kr,57918,공립,본교,"전라남도 순천시 낙안면 동서길 20 (낙안면,낙안초등학교)",061-754-2524,061-754-2538,34.90922515,127.3428726
608,초등학교,순천시,동명초등학교,http://scdm.es.jne.kr,57982,공립,본교,"전라남도 순천시 해룡면 동명초등길 23 (해룡면,동명초등학교)",061-722-2457,061-722-2435,34.94808912,127.5271942
607,초등학교,순천시,동산초등학교,http://scdongsan.es.jne.kr,57906,공립,본교,"전라남도 순천시 서면 순천로 16 (서면,동산초등학교)",061-752-7110,061-751-0301,34.99383703,127.4943075
606,초등학교,순천시,매안초등학교,http://maean.es.jne.kr,58016,공립,본교,"전라남도 순천시 해룡면 좌야로 16 , 매안초등학교 (해룡면)",061-804-0800,061-727-6857,34.93086516,127.5524412
605,초등학교,순천시,별량초등학교,http://byeollyang.es.jne.kr,58033,공립,본교,"전남 순천시 별량면 별량길 58 (별량면,별량초등학교)",061-742-5501,061-742-7359,34.8757508,127.4521151
604,초등학교,순천시,상사초등학교,http://sangsa.es.jne.kr,57919,공립,본교,"전라남도 순천시 상사면 상사초등길 55 (상사면,상사초등학교)",061-745-0966,061-745-3996,34.94379076,127.4453773
603,초등학교,순천시,송광초등학교,http://songgwang.es.jne.kr,57914,공립,본교,"전라남도 순천시 송광면 쌍향수길 1169 (송광면,송광초등학교)",061-754-3570,061-754-4022,34.96121664,127.2669752
602,초등학교,순천시,송산초등학교,http://scsongsan.es.jne.kr,58031,공립,본교,"전라남도 순천시 별량면 송산구기길 13 (별량면,관사)",061-742-5324,061-742-5802,34.85013861,127.4162547
601,초등학교,순천시,순천남산초등학교,http://scns.es.jne.kr,57995,공립,본교,"전라남도 순천시 풍덕새길 89(풍덕동, 순천남산초등학교)",061-740-2100,061-741-0042,34.93854586,127.4953678
600,초등학교,순천시,순천남초등학교,http://suncheonnam.es.jne.kr,57957,공립,본교,"전라남도 순천시 서문로 7 (저전동,순천남초등학교)",061-744-8780,061-741-7577,34.95013769,127.481902
592,초등학교,진도군,고성초등학교,http://jn-goseong.es.jne.kr,58909,공립,본교,"전라남도 진도군 고군면 고성길 2-3 (고군면,고성초등학교)",061-543-1019,061-543-7739,34.49894725,126.3219566
591,초등학교,진도군,군내북초등학교,http://gunnaebuk.es.jne.kr,58900,공립,본교,"전라남도 진도군 군내면 대야길 54 (군내면,군내북초등학교)",061-542-1012,061-542-1013,34.56436734,126.2892593
590,초등학교,진도군,금성초등학교,http://jdgs.es.jne.kr,58902,공립,본교,"전라남도 진도군 군내면 금골길 58 (군내면,금성초등학교)",061-542-4014,061-542-9445,35.34476246,127.0247911
589,초등학교,진도군,석교초등학교,http://seokkyo.es.jne.kr,58942,공립,본교,"전라남도 진도군 임회면 석교길 47-18 (임회면,석교초등학교)",061-543-3165,061-543-9893,34.40639919,126.1921266
588,초등학교,진도군,오산초등학교,http://osan21.es.jne.kr,58908,공립,본교,"전라남도 진도군 고군면 진도대로 288 (고군면,오산초등학교)",061-543-1064,061-543-1320,35.23901695,127.1210521
587,초등학교,진도군,오산초등학교금호도분교장,http://osan21.es.jne.kr,58911,공립,분교,"전라남도 진도군 고군면 금호도길 47 (고군면,오산초교금호도분교)",061-544-4503,061-543-1032,34.41330572,126.3689367
586,초등학교,진도군,의신초등학교,http://uisin.es.jne.kr,58935,공립,본교,"전라남도 진도군 의신면 돈지1길 13 (의신면,의신초등학교)",061-543-4014,061-543-8315,34.44080796,126.2772507
585,초등학교,진도군,의신초등학교모도분교장,http://uisin.es.jne.kr,58936,공립,분교,"전라남도 진도군 의신면 모도길 12-3 (의신면,의동초등학교모도분교장)",061-544-5092,061-544-5125,34.40775537,126.3556005
584,초등학교,진도군,의신초등학교접도분교장,http://uisin.es.jne.kr,58939,공립,분교,"전라남도 진도군 의신면 황모길 25-1 (의신면,접도초등학교)",061-544-4421,061-544-3924,34.38617924,126.2955965
583,초등학교,진도군,조도초등학교,http://jodo.es.jne.kr,58956,공립,본교,"전라남도 진도군 조도면 창유1길 36-14 (조도면,조도초등학교)",061-542-4909,061-542-8490,34.29581903,126.0492442
582,초등학교,진도군,조도초등학교거차분교장,http://jodo.es.jne.kr,58958,공립,분교,"전라남도 진도군 조도면 서거차도1길 42 , 조도초등학교거차분교장",061-544-4873,061-544-4873,34.25282843,125.9180456
581,초등학교,진도군,조도초등학교관사분교장,http://jodo.es.jne.kr,58956,공립,분교,"전라남도 진도군 조도면 관사도길 12 (조도면,조도초등학교)",061-544-5818,061-544-5817,34.30924706,125.9754793
562,초등학교,순천시,순천대석초등학교,http://scdaeseok.es.jne.kr,57987,공립,본교,"전라남도 순천시 기적의도서관2길 52 , 순천대석초등학교 (연향동,대석초등학교)",061-724-2928,061-725-1491,34.9434515,127.5257458
561,초등학교,순천시,순천도사초등학교,http://dosa.es.jne.kr,58026,공립,본교,"전라남도 순천시 순천만길 166 (홍내동,도사초등학교)",061-745-7103,061-745-7106,34.91368215,127.4997618
560,초등학교,순천시,순천봉화초등학교,http://bong-hwa.es.jne.kr,57951,공립,본교,"전라남도 순천시 봉화1길 57 (조례동,봉화초등학교)",061-722-0663,061-722-0466,34.9566731,127.5139052
559,초등학교,순천시,순천부영초등학교,http://buyeong.es.jne.kr,57980,공립,본교,"전라남도 순천시 연향중앙상가길 68 , 순천부영초등학교 (연향동,부영초등학교)",061-721-6900,061-721-6923,34.94685134,127.5199174
558,초등학교,순천시,순천북초등학교,http://suncheonbuk.es.jne.kr,57940,공립,본교,"전라남도 순천시 북정2길 20 (매곡동,순천북초등학교)",061-751-3801,061-753-5297,34.96516412,127.4840572
557,초등학교,순천시,순천비봉초등학교,http://sc-bibong.es.jne.kr,57934,공립,본교,"전라남도 순천시 비봉길 90 (조례동,순천비봉초등학교)",061-720-1890,061-724-2553,34.96653156,127.5187584
556,초등학교,순천시,순천삼산초등학교,http://schsamsan.es.jne.kr,57938,공립,본교,"전라남도 순천시 삼산초등길 39 (석현동,순천삼산초등학교)",061-751-3857,061-753-4491,34.96665798,127.4882663
555,초등학교,순천시,순천성남초등학교,http://scsn.es.jne.kr,57959,공립,본교,"전라남도 순천시 우석로 160 (남정동,성남초등학교)",061-743-7105,061-743-7103,34.94242338,127.489642
554,초등학교,순천시,순천성동초등학교,http://ssd.es.jne.kr,57942,공립,본교,"전라남도 순천시 황금2길 28 (동외동,성동초등학교)",061-755-2003,061-755-2004,34.95433354,127.4866693
553,초등학교,순천시,순천신흥초등학교,http://sc-sinheung.es.jne.kr,57974,공립,본교,"전라남도 순천시 장선배기길 60 , 순천신흥초등학교 (조례동,신흥초등학교)",061-724-9674,061-724-9675,34.95395153,127.5280594
552,초등학교,순천시,순천연향초등학교,http://yeonhy.es.jne.kr,57990,공립,본교,"전라남도 순천시 연향번영길 11 (연향동,연향초등학교)",061-722-6252,061-722-6254,34.94370189,127.5169682
551,초등학교,순천시,순천왕운초등학교,http://wangun.es.jne.kr,57930,공립,본교,"전라남도 순천시 왕지3길 41 (왕지동,순천왕운초등학교)",061-721-1352,061-727-2038,34.9738478,127.5253092
550,초등학교,순천시,순천왕조초등학교,http://wangjo.es.jne.kr,57944,공립,본교,"전라남도 순천시 봉화1길 105 , 순천왕조초등학교",061-722-5744,061-722-5742,34.9606826,127.5138646
549,초등학교,순천시,순천왕지초등학교,http://wangji.es.jne.kr,57970,공립,본교,"전라남도 순천시 연동남3길 8 (조례동,왕지초등학교)",061-724-9507,061-724-9508,34.95705323,127.5344337
548,초등학교,순천시,순천용당초등학교,http://scyd.es.jne.kr,57936,공립,본교,"전라남도 순천시 용당초등길 33-10 (용당동,용당초등학교)",061-755-4230,061-751-4211,34.9755712,127.4899531
547,초등학교,순천시,순천율산초등학교,http://yulsan.es.jne.kr,58003,공립,본교,"전라남도 순천시 율산공원길 10 (연향동,율산초등학교)",061-725-5034,061-725-5035,34.93872908,127.525558
546,초등학교,순천시,순천이수초등학교,http://suncheonisoo.es.jne.kr,57966,공립,본교,"전라남도 순천시 우명길 24 (조례동,이수초등학교)",061-743-8611,061-743-8613,34.95034384,127.51172
545,초등학교,순천시,순천인안초등학교,http://suncheoninan.es.jne.kr,58027,공립,본교,"전라남도 순천시 순천만길 950 (인월동,순천인안초등학교)",061-741-1821,061-742-5814,34.89047815,127.4806694
544,초등학교,순천시,순천조례초등학교,http://scjr21.es.jne.kr,57948,공립,본교,"전라남도 순천시 순광로 15 (조례동,조례초등학교)",061-721-1992,061-722-8477,34.95606324,127.5224805
543,초등학교,순천시,순천중앙초등학교,http://scja.es.jne.kr,57962,공립,본교,"전라남도 순천시 중앙초등길 64 (풍덕동,중앙초등학교)",061-744-4223,061-744-3073,34.94253344,127.5006768
542,초등학교,진도군,조도초등학교대마분교장,http://jodo.es.jne.kr,58958,공립,분교,"전라남도 진도군 조도면 대마도길 26 , 조도초등학교대마분교장",061-544-5698,061-544-6610,34.27131578,125.993895
541,초등학교,진도군,지산초등학교,http://jisanele.es.jne.kr,58950,공립,본교,"전라남도 진도군 지산면 인지독치1길 21-12 (지산면,학교)",061-542-0014,061-542-2174,34.42237208,126.1667795
39,초등학교,목포시,목포부주초등학교,http://mpbj.es.jne.kr,58678,공립,,전라남도 목포시 남악 2로 22번길 37,061-260-2800,061-260-2828,34.80875132,126.4569519
36,초등학교,나주시,빛누리초등학교,http://bnr.es.jne.kr,58217,공립,,전라남도 나주시 한빛로 144,061-338-8773,061-338-8799,35.0299776,126.7857782
31,초등학교,여수시,나진초등학교용창분교장,http://najin.es.jne.kr,59658,공립,분교장,전라남도 여수시 화양면 용문사길 24,061-682-6029,061-682-6426,34.726936,127.6180169
28,초등학교,여수시,여수송현초등학교,http://yssonghyeon.es.jne.kr,59694,공립,,전남 여수시 웅천로 219,061-689-2900,061-692-3566,34.74159417,127.6858029
27,초등학교,목포시,목포백련초등학교,http://mpbr.es.jne.kr,58763,공립,,전라남도 목포시 연산백련로 40,061-802-7108,061-802-7110,34.81841363,126.3898567
23,초등학교,나주시,라온초등학교,http://raon.es.jne.kr,58326,공립,,전라남도 나주시 그린로 93,061-339-1871,061-333-5660,35.01439754,126.7793809
16,초등학교,나주시,한아름초등학교,http://hanareum.es.jne.kr,58329,공립,본교,전라남도 나주시 호수로 134 (빛가람동 848),061-339-9607,061-339-9680,35.01271991,126.7973839
12,초등학교,순천시,신대초등학교,http://sindae.es.jne.kr,58006,공립,본교,전라남도 순천시 해룡면 좌야로 159-10,061-720-0800,061-724-0566,34.93926588,127.5460919
2,초등학교,무안군,무안행복초등학교,http://haengbok.es.jne.kr,58580,공립,,전라남도 무안군 일로읍 오룡중앙동로 38,061-288-5800,061-287-5870,34.806207,126.485975
